value,id,order
教育実践専攻,928,928
教育支援専攻,929,929
情報環境専攻,930,930
人工環境専攻,931,931
自然環境専攻,932,932
都市イノベーション専攻,933,933
建築都市文化専攻,934,934
都市地域社会専攻,935,935
化学・生命系理工学専攻,936,936
機械・材料・海洋系工学専攻,937,937
数物・電子情報系理工学専攻,938,938
法曹実務専攻,939,939
国際経済法学専攻,940,940
都市基盤学科,941,941
都市社会共生学科,942,942
環境リスク共生学科,943,943
理学科　フィールド科学人材育成プログラム,944,944
理学科　地質科学プログラム,945,945
理学科　生物学プログラム,946,946
理学科　自然環境科学プログラム,947,947
理学科　物理学プログラム,948,948
理学科　数学プログラム,949,949
理学科　化学プログラム,950,950
工学科,951,951
工学科　化学材料分野,952,952
工学科　融合領域分野,953,953
工学科　融合領域分野　協創経営プログラム,954,954
工学科　情報電子分野　電子情報通信プログラム,955,955
工学科　建築分野　建築学プログラム,956,956
工学科　情報電子分野,957,957
工学科　力学分野,958,958
工学科　化学材料分野　化学システム工学プログラム,959,959
工学科　力学分野　社会基盤工学プログラム,960,960
工学科　融合領域分野　人間支援感性科学プログラム,961,961
工学科　情報電子分野　知能情報システムプログラム,962,962
工学科　力学分野　機械システム工学プログラム,963,963
工学科　化学材料分野　材料科学プログラム,964,964
農学科　生物資源科学プログラム,965,965
農学科　応用生命科学プログラム,966,966
農学科　フィールド科学人材育成プログラム,967,967
農学科　食品科学プログラム,968,968
農学科　流域環境学プログラム,969,969
農学科,970,970
総合経済学科,971,971
共生文化研究専攻,972,972
法政社会専攻,973,973
社会文化専攻,974,974
人間形成研究専攻,975,975
共生社会研究専攻,976,976
現代文化専攻,977,977
口腔生命福祉学科,978,978
数理物質科学専攻,979,979
生命・食料科学専攻　生物資源科学コース,980,980
環境科学専攻　災害環境科学コース,981,981
電気情報工学専攻　電気電子工学コース,982,982
電気情報工学専攻　情報工学コース,983,983
環境科学専攻　流域環境学コース,984,984
材料生産システム専攻　機械科学コース,985,985
材料生産システム専攻　機能材料科学コース,986,986
生命・食料科学専攻　応用生命・食品科学コース,987,987
環境科学専攻　社会基盤・建築学コース,988,988
数理物質科学専攻　物理学コース,989,989
電気情報工学専攻　人間支援科学コース,990,990
材料生産システム専攻　素材生産科学コース,991,991
環境科学専攻　自然システム科学コース,992,992
生命・食料科学専攻　基礎生命科学コース,993,993
環境科学専攻　地球科学コース,994,994
数理物質科学専攻　化学コース,995,995
材料生産システム専攻,996,996
生命・食料科学専攻,997,997
電気情報工学専攻,998,998
材料生産システム専攻　社会システム工学コース,999,999
環境科学専攻　フィールド科学コース,1000,1000
生命・食料科学専攻　日本酒学コース,1001,1001
数理物質科学専攻　数理科学コース,1002,1002
口腔生命福祉学専攻,1003,1003
口腔生命科学専攻,1004,1004
生体機能調節医学専攻,1005,1005
地域疾病制御医学専攻,1006,1006
分子細胞医学専攻,1007,1007
創生学修課程,1008,1008
教育実践開発専攻,1009,1009
情報・経営システム工学課程,1010,1010
環境社会基盤工学課程,1011,1011
物質材料工学課程,1012,1012
生物機能工学課程,1013,1013
工学課程　物質生物工学分野,1014,1014
工学課程,1015,1015
工学課程　環境社会基盤工学分野,1016,1016
工学課程　情報・経営システム工学分野,1017,1017
工学課程　機械工学分野,1018,1018
工学課程　電気電子情報工学分野,1019,1019
電気電子情報工学課程,1020,1020
機械創造工学課程,1021,1021
生物統合工学専攻,1022,1022
原子力システム安全工学専攻,1023,1023
技術科学イノベーション専攻,1024,1024
環境社会基盤工学専攻,1025,1025
情報・経営システム工学専攻,1026,1026
物質材料工学専攻,1027,1027
機械創造工学専攻,1028,1028
経営情報システム工学専攻,1029,1029
エネルギー・環境工学専攻,1030,1030
環境システム工学専攻,1031,1031
建設工学専攻,1032,1032
材料開発工学専攻,1033,1033
材料工学専攻,1034,1034
情報・制御工学専攻,1035,1035
生物機能工学専攻,1036,1036
システム安全工学専攻,1037,1037
工学専攻　情報・経営システム工学分野,1038,1038
工学専攻　量子・原子力統合工学分野,1039,1039
工学専攻　物質生物工学分野,1040,1040
工学専攻　機械工学分野,1041,1041
工学専攻　電気電子情報工学分野,1042,1042
工学専攻　環境社会基盤工学分野,1043,1043
先端工学専攻　社会環境・生物機能工学分野,1044,1044
先端工学専攻,1045,1045
先端工学専攻　材料工学分野,1046,1046
先端工学専攻　情報・制御工学分野,1047,1047
先端工学専攻　エネルギー工学分野,1048,1048
電気電子情報工学専攻,1049,1049
システム安全専攻,1050,1050
初等教育教員養成課程　学校教育専修　現代教育課題コース,1051,1051
初等教育教員養成課程　学校教育専修　幼年教育コース,1052,1052
初等教育教員養成課程　学校教育専修　教科内容構成コース,1053,1053
初等教育教員養成課程　学校教育専修　先端教科・領域学習コース,1054,1054
初等教育教員養成課程　学校教育専修　心理臨床コース,1055,1055
初等教育教員養成課程　学校教育専修　学校教育実践コース,1056,1056
初等教育教員養成課程　学校教育専修,1057,1057
教育支援高度化専攻,1058,1058
経営法学科,1059,1059
共同教員養成課程,1060,1060
自然環境科学科,1061,1061
生物圏環境科学科,1062,1062
工学科　機械工学コース,1063,1063
工学科　電気電子工学コース,1064,1064
工学科　知能情報工学コース,1065,1065
工学科　生命工学コース,1066,1066
工学科　応用化学コース,1067,1067
企業経営専攻,1068,1068
地域・経済政策専攻,1069,1069
芸術文化学専攻,1070,1070
理工学専攻　数理情報学プログラム,1071,1071
理工学専攻　マテリアル科学工学プログラム,1072,1072
理工学専攻　都市・交通デザイン学プログラム,1073,1073
理工学専攻　メカトロニクスプログラム,1074,1074
理工学専攻　生命・物質化学プログラム,1075,1075
理工学専攻　先端クリーンエネルギープログラム,1076,1076
理工学専攻　物理学・応用物理学プログラム,1077,1077
理工学専攻　地球生命環境科学プログラム,1078,1078
芸術文化学科,1079,1079
生命・臨床医学専攻,1080,1080
東西統合医学専攻,1081,1081
発達教育専攻,1082,1082
発達環境専攻,1083,1083
発達教育学科,1084,1084
人間環境システム学科,1085,1085
生体情報システム科学専攻,1086,1086
先端ナノ・バイオ科学専攻,1087,1087
認知・情動脳科学専攻,1088,1088
新エネルギー科学専攻,1089,1089
数理・ヒューマンシステム科学専攻,1090,1090
環境応用化学専攻,1091,1091
材料機能工学専攻,1092,1092
生物学専攻,1093,1093
生物圏環境科学専攻,1094,1094
知能情報工学専攻,1095,1095
地球科学専攻,1096,1096
地球生命環境科学専攻,1097,1097
機械知能システム工学専攻,1098,1098
ナノ新機能物質科学専攻,1099,1099
